,tweet_id,rating_numerator,rating_denominator,name,time,dates,Stages,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
269,793962221541933056,12,10,Maximus,2016-11-02 23:45:19,2016-11-02,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001,True,Golden Retriever,0.0444618,True,Staffordshire Bullterrier,0.016496700000000003,True,18369,5503
270,793601777308463104,12,10,Dobby,2016-11-01 23:53:02,2016-11-01,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,8691,1839
271,793286476301799424,13,10,Moreton,2016-11-01 03:00:09,2016-11-01,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False,26858,10338
272,793241302385262592,13,10,Tucker,2016-11-01 00:00:38,2016-11-01,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308,True,Labrador Retriever,0.390222,True,Cocker Spaniel,0.0363157,True,11483,3694
273,792883833364439040,12,10,Bailey,2016-10-31 00:20:11,2016-10-31,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True,12337,4796
274,793135492858580992,13,10,None,2016-10-31 17:00:11,2016-10-31,None,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False,7035,2789
275,793226087023144960,11,10,Juno,2016-10-31 23:00:11,2016-10-31,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,10724,3214
276,793150605191548928,11,10,Nida,2016-10-31 18:00:14,2016-10-31,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.12598199999999998,True,6731,1922
277,792773781206999040,12,10,Monster,2016-10-30 17:02:53,2016-10-30,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.912804,True,Silky Terrier,0.06782250000000001,True,Australian Terrier,0.00445069,True,8013,1886
278,792394556390137856,12,10,BeBe,2016-10-29 15:55:58,2016-10-29,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.061078199999999985,True,14721,4818
279,792050063153438720,11,10,Remus,2016-10-28 17:07:05,2016-10-28,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan Terrier,0.002743,True,7829,2019
280,791672322847637504,13,10,None,2016-10-27 16:06:04,2016-10-27,None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden Retriever,0.705092,True,Labrador Retriever,0.219721,True,Kuvasz,0.015965,True,12814,3519
281,791406955684368384,12,10,Levi,2016-10-26 22:31:36,2016-10-26,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,14319,4619
282,790946055508652032,12,10,Betty,2016-10-25 16:00:09,2016-10-25,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,0.700466,False,Golden Retriever,0.245773,True,Chow,0.0390117,True,18101,5283
283,790698755171364864,12,10,Mosby,2016-10-24 23:37:28,2016-10-24,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,8937,2139
284,790581949425475584,11,10,Duke,2016-10-24 15:53:19,2016-10-24,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,22553,8052
285,789986466051088384,12,10,Happy,2016-10-23 00:27:05,2016-10-23,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,0.479477,False,Bathtub,0.325106,False,Golden Retriever,0.07853049999999999,True,10093,2608
286,789530877013393408,12,10,Rizzy,2016-10-21 18:16:44,2016-10-21,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian Elkhound,0.151024,True,12827,3798
287,789268448748703744,10,10,Stella,2016-10-21 00:53:56,2016-10-21,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian Husky,0.120853,True,Eskimo Dog,0.0242693,True,9940,2906
288,788908386943430656,11,10,Lucy,2016-10-20 01:03:11,2016-10-20,None,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True,29851,13935
289,788765914992902144,12,10,Butter,2016-10-19 15:37:03,2016-10-19,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509,True,Golden Retriever,0.27273400000000003,True,Jigsaw Puzzle,0.041475800000000014,False,29910,11568
290,788412144018661376,11,10,Dexter,2016-10-18 16:11:17,2016-10-18,None,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True,16991,5953
291,787810552592695296,11,10,Frank,2016-10-17 00:20:47,2016-10-17,None,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French Bulldog,0.221864,True,English Setter,0.0804183,True,9458,3429
292,788150585577050112,13,10,Leo,2016-10-17 22:51:57,2016-10-17,None,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6705,1459
293,787717603741622272,13,10,Tonks,2016-10-16 18:11:26,2016-10-16,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,11124,3119
294,787322443945877504,10,10,Lincoln,2016-10-15 16:01:13,2016-10-15,None,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat Belt,0.747739,False,Golden Retriever,0.105703,True,Dingo,0.0172568,False,8498,1958
295,786963064373534720,12,10,Rory,2016-10-14 16:13:10,2016-10-14,None,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True,28949,8984
296,786709082849828864,75,10,Logan,2016-10-13 23:23:56,2016-10-13,None,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian Cat,0.122978,False,Chow,0.102654,True,19817,6822
297,786664955043049472,12,10,None,2016-10-13 20:28:35,2016-10-13,None,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,11624,2882
298,786595970293370880,11,10,Dale,2016-10-13 15:54:28,2016-10-13,None,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,10241,3480
299,786363235746385920,13,10,Rizzo,2016-10-13 00:29:39,2016-10-13,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden Retriever,0.929266,True,Labrador Retriever,0.0628667,True,Saluki,0.00215669,True,11883,3937
300,785639753186217984,10,10,Pinot,2016-10-11 00:34:48,2016-10-11,pupper,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea Urchin,0.0061063,False,Echidna,0.00544197,False,8510,2481
301,785927819176054784,12,10,Lucy,2016-10-11 19:39:28,2016-10-11,None,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,Toy Poodle,0.00849262,True,Chow,0.00288271,True,12379,3538
302,785170936622350336,11,10,Hero,2016-10-09 17:31:53,2016-10-09,None,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat Belt,0.891193,False,Eskimo Dog,0.0274944,True,Samoyed,0.0195303,True,13167,5457
303,785264754247995392,12,10,Doc,2016-10-09 23:44:41,2016-10-09,None,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,7907,1842
304,784431430411685888,12,10,Stormy,2016-10-07 16:33:21,2016-10-07,None,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature Poodle,0.744819,True,Toy Poodle,0.243192,True,Standard Poodle,0.0109202,True,6191,1437
305,783839966405230592,13,10,Riley,2016-10-06 01:23:05,2016-10-06,None,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Quilt,0.333739,False,Siamese Cat,0.136245,False,Three-Toed Sloth,0.117464,False,32737,12127
306,783466772167098368,11,10,Finn,2016-10-05 00:40:09,2016-10-05,None,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,Miniature Pinscher,0.115916,True,Toy Terrier,0.0362939,True,9206,2529
307,783334639985389568,12,10,Dave,2016-10-04 15:55:06,2016-10-04,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland Sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,31799,13142
308,783391753726550016,13,10,Godi,2016-10-04 19:42:03,2016-10-04,None,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian Elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,18372,6180
309,782747134529531904,11,10,Deacon,2016-10-03 01:00:34,2016-10-03,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden Retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,8113,1561
310,782969140009107456,12,10,Cali,2016-10-03 15:42:44,2016-10-03,None,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Seat Belt,0.474292,False,Golden Retriever,0.17139300000000002,True,Labrador Retriever,0.110592,True,26249,8244
311,782722598790725632,10,10,Penny,2016-10-02 23:23:04,2016-10-02,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish Setter,0.574557,True,Golden Retriever,0.339251,True,Seat Belt,0.0461082,False,18763,6035
312,782305867769217024,12,10,Sampson,2016-10-01 19:47:08,2016-10-01,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001,True,Soft-Coated Wheaten Terrier,0.390678,True,Lhasa,0.0345955,True,18117,6232
313,781955203444699136,11,10,Chipson,2016-09-30 20:33:43,2016-09-30,None,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,Pool Table,0.179568,False,Dining Table,0.154396,False,Microwave,0.0336905,False,12066,3766
314,781661882474196992,5,10,None,2016-09-30 01:08:10,2016-09-30,None,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,Golden Retriever,0.226954,True,Collie,0.07065160000000001,True,11361,3032
315,781524693396357120,12,10,None,2016-09-29 16:03:01,2016-09-29,None,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Tennis Ball,0.994712,False,Chesapeake Bay Retriever,0.0035225,True,Labrador Retriever,0.000921439,True,22554,6198
316,781163403222056960,10,10,None,2016-09-28 16:07:23,2016-09-28,None,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland Sheepdog,0.973841,True,Collie,0.0251876,True,Border Collie,0.000297311,True,10622,3047
317,780931614150983680,13,10,None,2016-09-28 00:46:20,2016-09-28,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False,23515,8231
318,780858289093574656,10,10,Dash,2016-09-27 19:54:58,2016-09-27,None,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake Bay Retriever,0.488555,True,Sussex Spaniel,0.27165500000000004,True,Kelpie,0.106913,True,7813,2232
319,780601303617732608,12,10,Hercules,2016-09-27 02:53:48,2016-09-27,None,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True,13136,3725
320,780543529827336192,12,10,None,2016-09-26 23:04:13,2016-09-26,None,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden Retriever,0.628312,True,Labrador Retriever,0.317365,True,Tibetan Mastiff,0.0122601,True,6840,1943
321,780459368902959104,11,10,Bear,2016-09-26 17:29:48,2016-09-26,None,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382491,True,German Shepherd,0.312026,True,Bull Mastiff,0.0332719,True,5740,1189
322,780192070812196864,11,10,None,2016-09-25 23:47:39,2016-09-25,None,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False,9460,2509
323,779834332596887552,11,10,Scout,2016-09-25 00:06:08,2016-09-25,None,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden Retriever,0.99383,True,Cocker Spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,20667,7922
324,779377524342161408,12,10,None,2016-09-23 17:50:56,2016-09-23,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Sundial,0.17092100000000002,False,Cash Machine,0.0603586,False,Maze,0.0549814,False,9591,3484
325,778990705243029504,11,10,Jay,2016-09-22 16:13:51,2016-09-22,None,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True,21765,8152
326,778383385161035776,13,10,Nala,2016-09-21 00:00:35,2016-09-21,None,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345266,True,Borzoi,0.312823,True,Border Collie,0.213011,True,6344,1226
327,778624900596654080,11,10,Penny,2016-09-21 16:00:17,2016-09-21,None,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True,5047,1130
328,778286810187399168,11,10,Stanley,2016-09-20 17:36:50,2016-09-20,None,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False,11262,3697
329,778039087836069888,12,10,None,2016-09-20 01:12:28,2016-09-20,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True,9194,2954
330,778027034220126208,27,10,Sophie,2016-09-20 00:24:34,2016-09-20,pupper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.946718,True,Cocker Spaniel,0.0159499,True,Lhasa,0.00651911,True,7127,1815
331,777885040357281792,3,10,Wesley,2016-09-19 15:00:20,2016-09-19,None,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.108709,True,6896,1835
332,777684233540206592,12,10,None,2016-09-19 01:42:24,2016-09-19,None,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253442,True,Golden Retriever,0.16285,True,Otterhound,0.110921,True,12178,3289
333,777189768882946048,12,10,Jeffrey,2016-09-17 16:57:35,2016-09-17,None,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False,15524,4828
334,776813020089548800,12,10,Solomon,2016-09-16 16:00:31,2016-09-16,None,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True,5295,1349
335,776113305656188928,11,10,Sampson,2016-09-14 17:40:06,2016-09-14,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777468,False,Black Widow,0.0939402,False,Paddlewheel,0.0174919,False,12735,4861
336,776088319444877312,10,10,None,2016-09-14 16:00:49,2016-09-14,None,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Web Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,1989,169
337,775729183532220416,13,10,None,2016-09-13 16:13:44,2016-09-13,None,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,Web Site,0.989407,False,Hand-Held Computer,0.00213902,False,Menu,0.00211536,False,14007,5108
338,775842724423557120,12,10,Blue,2016-09-13 23:44:54,2016-09-13,None,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.520022,True,Bath Towel,0.0287747,False,French Bulldog,0.0259901,True,12706,2995
339,775733305207554048,11,10,Anakin,2016-09-13 16:30:07,2016-09-13,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278061,False,15009,4469
340,775364825476165632,11,10,Finley,2016-09-12 16:05:54,2016-09-12,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,8061,3330
341,775085132600442880,13,10,Tucker,2016-09-11 21:34:30,2016-09-11,None,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565,True,Golden Retriever,0.241929,True,Pomeranian,0.157524,True,16842,5273
342,774639387460112384,10,10,Sprinkles,2016-09-10 16:03:16,2016-09-10,None,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan Hound,0.126282,True,7275,1944
343,774314403806253056,14,10,None,2016-09-09 18:31:54,2016-09-09,None,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,0.5960449999999999,True,Siberian Husky,0.223067,True,Saluki,0.0363247,True,23581,6228
344,773704687002451968,12,10,Loki,2016-09-08 02:09:06,2016-09-08,None,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,0.324251,True,Yorkshire Terrier,0.18121,True,Airedale,0.133436,True,7141,1827
345,773985732834758656,11,10,Winnie,2016-09-08 20:45:53,2016-09-08,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant Panda,0.451149,False,Fur Coat,0.148001,False,Pug,0.10957,True,11640,4336
346,773547596996571136,11,10,Chelsea,2016-09-07 15:44:53,2016-09-07,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,0.372202,True,Chesapeake Bay Retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True,23891,6869
347,773670353721753600,10,10,Shakespeare,2016-09-07 23:52:41,2016-09-07,None,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,0.969311,True,Maltese Dog,0.013243,True,Soft-Coated Wheaten Terrier,0.00485731,True,5766,1444
348,773247561583001600,10,10,Chip,2016-09-06 19:52:39,2016-09-06,None,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat Belt,0.713588,False,Miniature Pinscher,0.08336879999999999,True,Brabancon Griffon,0.0756961,True,10171,3573
349,772581559778025472,10,10,None,2016-09-04 23:46:12,2016-09-04,None,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border Collie,0.128352,True,Saint Bernard,0.0594755,True,7007,1886
350,772193107915964416,12,10,Willem,2016-09-03 22:02:38,2016-09-03,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,6500,1544
351,772152991789019136,10,10,None,2016-09-03 19:23:13,2016-09-03,None,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,0.275318,True,Irish Setter,0.100988,True,Vizsla,0.07352489999999999,True,4083,1251
352,772102971039580160,11,10,Penny,2016-09-03 16:04:27,2016-09-03,None,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland Sheepdog,0.0637031,True,4337,1029
353,771770456517009408,11,10,Davey,2016-09-02 18:03:10,2016-09-02,None,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,Collie,0.192031,True,Border Collie,0.121626,True,13001,3784
354,771136648247640064,11,10,Dixie,2016-09-01 00:04:38,2016-09-01,None,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Bathtub,0.36866,False,Golden Retriever,0.297402,True,Tub,0.201711,False,9950,3250
355,771380798096281600,11,10,Fizz,2016-09-01 16:14:48,2016-09-01,None,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728,True,Border Collie,0.450944,True,English Springer,0.0126928,True,11399,5684
356,771014301343748096,7,10,None,2016-08-31 15:58:28,2016-08-31,None,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,7442,1838
357,770787852854652928,10,10,Winston,2016-08-31 00:58:39,2016-08-31,None,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese Mountain Dog,0.787812,True,Greater Swiss Mountain Dog,0.163946,True,Entlebucher,0.020293400000000003,True,5368,1363
358,770772759874076672,11,10,Sebastian,2016-08-30 23:58:40,2016-08-30,None,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.979515,True,Golden Retriever,0.0102187,True,Pomeranian,0.00460604,True,5613,1569
359,770069151037685760,10,10,Carbon,2016-08-29 01:22:47,2016-08-29,None,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston Bull,0.414965,True,American Staffordshire Terrier,0.286985,True,Staffordshire Bullterrier,0.11497,True,8186,2560
360,770293558247038976,10,10,Jackson,2016-08-29 16:14:30,2016-08-29,None,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian Greyhound,0.931668,True,Mexican Hairless,0.0388962,True,Whippet,0.0131514,True,6746,1657
361,769695466921623552,13,10,Titan,2016-08-28 00:37:54,2016-08-28,None,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458372,True,6915,1852
362,769212283578875904,12,10,DonDon,2016-08-26 16:37:54,2016-08-26,None,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden Retriever,0.16653800000000002,True,Pekinese,0.148215,True,Cocker Spaniel,0.0827351,True,5835,1908
363,768970937022709760,12,10,Kirby,2016-08-26 00:38:52,2016-08-26,None,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,Golden Retriever,0.110658,True,Mousetrap,0.08639889999999999,False,15599,7266
364,768609597686943744,10,10,Lou,2016-08-25 00:43:02,2016-08-25,None,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183283,True,Italian Greyhound,0.136012,True,Whippet,0.0601299,True,4452,1342
365,768855141948723200,11,10,Jesse,2016-08-25 16:58:45,2016-08-25,None,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.7202189999999999,True,Brabancon Griffon,0.0583653,True,Rottweiler,0.0551135,True,4541,993
366,768596291618299904,12,10,Oakley,2016-08-24 23:50:10,2016-08-24,None,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great Pyrenees,0.729745,True,Golden Retriever,0.237961,True,Labrador Retriever,0.0209033,True,5435,1415
367,768193404517830656,8,10,Gerald,2016-08-23 21:09:14,2016-08-23,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False,11797,3935
368,767884188863397888,10,10,Tito,2016-08-23 00:40:31,2016-08-23,None,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Coral Reef,0.32774000000000003,False,Cliff,0.157182,False,Lakeside,0.0488096,False,5133,1562
369,766793450729734144,10,10,Rufus,2016-08-20 00:26:19,2016-08-20,None,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.07269860000000003,True,5492,1511
370,766693177336135680,11,10,Brudge,2016-08-19 17:47:52,2016-08-19,None,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,Vizsla,0.015031999999999997,True,Rhodesian Ridgeback,0.00963084,True,4358,875
371,766423258543644672,9,10,Shadoe,2016-08-18 23:55:18,2016-08-18,None,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian Elkhound,0.000253109,True,6506,1763
372,766069199026450432,12,10,Juno,2016-08-18 00:28:24,2016-08-18,None,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.484855,True,Beagle,0.4375270000000001,True,Basset,0.0105854,True,4622,969
373,765719909049503744,12,10,Brat,2016-08-17 01:20:27,2016-08-17,None,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden Retriever,0.969518,True,Labrador Retriever,0.0216961,True,Border Terrier,0.00207455,True,7810,2391
374,765395769549590528,13,10,None,2016-08-16 03:52:26,2016-08-16,None,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland Sheepdog,0.0388749,True,28450,3763
375,765371061932261376,11,10,Louie,2016-08-16 02:14:15,2016-08-16,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden Retriever,0.829456,True,Labrador Retriever,0.08937089999999999,True,Kuvasz,0.0170275,True,7640,2385
376,765222098633691136,10,10,Gromit,2016-08-15 16:22:20,2016-08-15,None,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595,True,Whippet,0.151047,True,American Staffordshire Terrier,0.0964355,True,12547,3750
377,764857477905154048,12,10,Aubie,2016-08-14 16:13:27,2016-08-14,None,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese Mountain Dog,0.7920590000000001,True,Appenzeller,0.155034,True,Entlebucher,0.038373800000000007,True,6924,1959
